cep;logradouro;numero;complemento;bairro
64058035;RUA CAPOEIRA VL ME TERESA;4419;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4420;CA 01;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4420;CA 02;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4423;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4424;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4451;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4452;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4453;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4455;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4461;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4469;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4472;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4477;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4480;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4483;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4488;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4489;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4495;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4501;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4517;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4523;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4524;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4529;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4532;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4532;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4537;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4540;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4549;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4553;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4554;;SAMAPI
64058035;RUA CAPOEIRA VL ME TERESA;4563;;SAMAPI
64058040;RUA DOM BOSCO;3054;;SAMAPI
64058040;RUA DOM BOSCO;3114;;SAMAPI
64058040;RUA DOM BOSCO;3232;;SAMAPI
64058040;RUA DOM BOSCO;5190;;SAMAPI
64058040;RUA DOM BOSCO;2813;;SAMAPI
64058040;RUA DOM BOSCO;3051;;SAMAPI
64058040;RUA DOM BOSCO;3067;;SAMAPI
64058040;RUA DOM BOSCO;3125;;SAMAPI
64058040;RUA DOM BOSCO;3125;CA 1;SAMAPI
64058040;RUA DOM BOSCO;3201;;SAMAPI
64058040;RUA DOM BOSCO;3221;;SAMAPI
64058040;RUA DOM BOSCO;3221;;SAMAPI
64058040;RUA DOM BOSCO;3242;;SAMAPI
64058040;RUA DOM BOSCO;3244;BL 1;SAMAPI
64058040;RUA DOM BOSCO;3244;BL 2;SAMAPI
64058044;RUA CANADA;4665;;SAMAPI
64058045;RUA REALEZA;2860;;PIÇARREIRA
64058045;RUA REALEZA;3085;;PIÇARREIRA
64058045;RUA REALEZA;4343;;PIÇARREIRA
64058045;RUA REALEZA;4346;;PIÇARREIRA
64058045;RUA REALEZA;4346;LJ LJ;PIÇARREIRA
64058045;RUA REALEZA;3079;;PIÇARREIRA
64058045;RUA REALEZA;3081;;PIÇARREIRA
64058045;RUA REALEZA;3098;;PIÇARREIRA
64058045;RUA REALEZA;3126;;PIÇARREIRA
64058045;RUA REALEZA;3127;;PIÇARREIRA
64058045;RUA REALEZA;3134;;PIÇARREIRA
64058045;RUA REALEZA;3142;;PIÇARREIRA
64058045;RUA REALEZA;3143;;PIÇARREIRA
64058045;RUA REALEZA;3150;;PIÇARREIRA
64058045;RUA REALEZA;3151;;PIÇARREIRA
64058045;RUA REALEZA;3158;;PIÇARREIRA
64058045;RUA REALEZA;3166;;PIÇARREIRA
64058045;RUA REALEZA;3185;;PIÇARREIRA
64058045;RUA REALEZA;4350;;PIÇARREIRA
64058045;RUA REALEZA;4350;LJ LJ;PIÇARREIRA
64058045;RUA REALEZA;3694;;PIÇARREIRA
64058046;RUA BRASIL MADRE TERESA;3075;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;3090;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4122;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4414;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4423;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4431;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4439;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4446;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4447;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4454;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4454;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4455;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4462;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4463;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4470;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4471;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4479;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4479;CA 2;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4494;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4495;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4503;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4509;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4511;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4516;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4518;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4523;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4536;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4538;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4546;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4549;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4557;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4562;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4570;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4578;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4586;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4602;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4606;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4610;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4613;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4618;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4626;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4634;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4642;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4645;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4647;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4653;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4654;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4665;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4671;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4687;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4688;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4690;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4696;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4699;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4720;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4743;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4744;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4745;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4746;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4802;LJ LJ;SAMAPI
64058046;RUA BRASIL MADRE TERESA;4809;;SAMAPI
64058046;RUA BRASIL MADRE TERESA;5843;;SAMAPI
64058050;RESIDENCIAL PARIS;22;;SAMAPI
64058050;RESIDENCIAL PARIS;2445;;SAMAPI
64058050;RESIDENCIAL PARIS;2473;;SAMAPI
64058050;RESIDENCIAL PARIS;2513;;SAMAPI
64058050;RESIDENCIAL PARIS;3192;;SAMAPI
64058050;RESIDENCIAL PARIS;3202;CA 1;SAMAPI
64058050;RESIDENCIAL PARIS;3202;CA 2;SAMAPI
64058050;RESIDENCIAL PARIS;3260;;SAMAPI
64058050;RESIDENCIAL PARIS;3270;;SAMAPI
64058050;RESIDENCIAL PARIS;3270;;SAMAPI
64058050;RESIDENCIAL PARIS;3330;;SAMAPI
64058050;RESIDENCIAL PARIS;4816;;SAMAPI
64058050;RESIDENCIAL PARIS;4945;QU A;SAMAPI
64058050;RESIDENCIAL PARIS;4959;;SAMAPI
64058050;RESIDENCIAL PARIS;4975;;SAMAPI
64058050;RESIDENCIAL PARIS;4989;;SAMAPI
64058050;RESIDENCIAL PARIS;5030;;SAMAPI
64058050;RESIDENCIAL PARIS;5039;;SAMAPI
64058050;RESIDENCIAL PARIS;5049;;SAMAPI
64058050;RESIDENCIAL PARIS;5050;;SAMAPI
64058050;RESIDENCIAL PARIS;5062;;SAMAPI
64058050;RESIDENCIAL PARIS;5069;;SAMAPI
64058050;RESIDENCIAL PARIS;5071;;SAMAPI
64058050;RESIDENCIAL PARIS;5072;;SAMAPI
64058050;RESIDENCIAL PARIS;5073;;SAMAPI
64058050;RESIDENCIAL PARIS;5081;;SAMAPI
64058050;RESIDENCIAL PARIS;5097;;SAMAPI
64058050;RESIDENCIAL PARIS;5136;;SAMAPI
64058050;RESIDENCIAL PARIS;5141;;SAMAPI
64058050;RESIDENCIAL PARIS;5143;;SAMAPI
64058050;RESIDENCIAL PARIS;5146;;SAMAPI
64058050;RESIDENCIAL PARIS;5151;;SAMAPI
64058050;RESIDENCIAL PARIS;5155;;SAMAPI
64058050;RESIDENCIAL PARIS;5156;;SAMAPI
64058050;RESIDENCIAL PARIS;5165;;SAMAPI
64058050;RESIDENCIAL PARIS;5165;;SAMAPI
64058050;RESIDENCIAL PARIS;5166;;SAMAPI
64058050;RESIDENCIAL PARIS;5170;;SAMAPI
64058050;RESIDENCIAL PARIS;5175;;SAMAPI
64058050;RESIDENCIAL PARIS;5178;;SAMAPI
64058050;RESIDENCIAL PARIS;5186;;SAMAPI
64058050;RESIDENCIAL PARIS;5194;;SAMAPI
64058050;RESIDENCIAL PARIS;5195;;SAMAPI
64058050;RESIDENCIAL PARIS;5205;;SAMAPI
64058050;RUA MANAGUA;4945;;SAMAPI
64058050;RUA MANAGUA;4955;;SAMAPI
64058050;RUA MANAGUA;4965;;SAMAPI
64058050;RUA MANAGUA;4975;;SAMAPI
64058050;RUA MANAGUA;4985;;SAMAPI
64058050;RUA MANAGUA;4995;CA 1;SAMAPI
64058050;RUA MANAGUA;4995;CA 2;SAMAPI
64058050;RUA MANAGUA;5005;;SAMAPI
64058050;RUA MANAGUA;5015;;SAMAPI
64058050;RUA MANAGUA;5025;;SAMAPI
64058050;RUA MANAGUA;5035;;SAMAPI
64058050;RUA MANAGUA;5056;;SAMAPI
64058050;RUA MANAGUA;5066;;SAMAPI
64058050;RUA MANAGUA;5080;;SAMAPI
64058050;RUA MANAGUA;5085;QU B;SAMAPI
64058050;RUA MANAGUA;5096;;SAMAPI
64058050;RUA MANAGUA;5106;;SAMAPI
64058050;RUA MANAGUA;5116;;SAMAPI
64058050;RUA MANAGUA;5133;;SAMAPI
64058050;RUA MANAGUA;5140;;SAMAPI
64058050;RUA MANAGUA;5141;;SAMAPI
64058050;RUA MANAGUA;5148;;SAMAPI
64058050;RUA MANAGUA;5151;;SAMAPI
64058050;RUA MANAGUA;5156;;SAMAPI
64058050;RUA MANAGUA;5164;;SAMAPI
64058050;RUA MANAGUA;5171;;SAMAPI
64058050;RUA MANAGUA;5175;;SAMAPI
64058050;RUA MANAGUA;5267;;SAMAPI
64058050;RUA OITO LOTEAMENTO PARIS;16;;SATÉLITE
64058050;RUA OITO LOTEAMENTO PARIS;3156;;SATÉLITE
64058050;RUA OITO LOTEAMENTO PARIS;3164;;SATÉLITE
64058050;RUA OITO LOTEAMENTO PARIS;3190;QU G;SATÉLITE
64058050;RUA OITO LOTEAMENTO PARIS;3251;;SATÉLITE
64058050;RESIDENCIAL PARIS;12;;SAMAPI
64058050;RESIDENCIAL PARIS;1430;;SAMAPI
64058050;RESIDENCIAL PARIS;16;;SAMAPI
64058050;RESIDENCIAL PARIS;4328;;SAMAPI
64058050;RESIDENCIAL PARIS;4334;;SAMAPI
64058050;RESIDENCIAL PARIS;4350;;SAMAPI
64058050;RESIDENCIAL PARIS;4356;;SAMAPI
64058050;RESIDENCIAL PARIS;4362;;SAMAPI
64058050;RESIDENCIAL PARIS;4368;;SAMAPI
64058050;RESIDENCIAL PARIS;4380;;SAMAPI
64058050;RESIDENCIAL PARIS;4386;;SAMAPI
64058050;RESIDENCIAL PARIS;4392;CA 1;SAMAPI
64058050;RESIDENCIAL PARIS;4392;CA 2;SAMAPI
64058050;RESIDENCIAL PARIS;4406;;SAMAPI
64058050;RESIDENCIAL PARIS;4414;;SAMAPI
64058050;RESIDENCIAL PARIS;4422;;SAMAPI
64058050;RESIDENCIAL PARIS;4428;;SAMAPI
64058050;RESIDENCIAL PARIS;4430;;SAMAPI
64058050;RESIDENCIAL PARIS;4438;;SAMAPI
64058050;RESIDENCIAL PARIS;4438;;SAMAPI
64058050;RESIDENCIAL PARIS;4440;;SAMAPI
64058050;RESIDENCIAL PARIS;4480;;SAMAPI
64058050;RESIDENCIAL PARIS;4484;;SAMAPI
64058050;RESIDENCIAL PARIS;4494;;SAMAPI
64058050;RESIDENCIAL PARIS;4638;;SAMAPI
64058050;RESIDENCIAL PARIS;4949;;SAMAPI
64058050;RESIDENCIAL PARIS;5945;;SAMAPI
64058050;RESIDENCIAL PARIS;5010;;SAMAPI
64058050;RESIDENCIAL PARIS;5020;;SAMAPI
64058050;RESIDENCIAL PARIS;2342;;SAMAPI
64058050;RESIDENCIAL PARIS;3091;;SAMAPI
64058050;RESIDENCIAL PARIS;3111;CA 1;SAMAPI
64058050;RESIDENCIAL PARIS;3111;CA 2;SAMAPI
64058050;RESIDENCIAL PARIS;3111;CA 3;SAMAPI
64058050;RESIDENCIAL PARIS;3191;;SAMAPI
64058050;RESIDENCIAL PARIS;4062;;SAMAPI
64058050;RESIDENCIAL PARIS;4554;;SAMAPI
64058050;RESIDENCIAL PARIS;4572;LJ 1;SAMAPI
64058050;RESIDENCIAL PARIS;4572;LJ 2;SAMAPI
64058050;RESIDENCIAL PARIS;4580;;SAMAPI
64058050;RESIDENCIAL PARIS;4580;;SAMAPI
64058050;RESIDENCIAL PARIS;4636;;SAMAPI
64058050;RESIDENCIAL PARIS;4644;CA 1;SAMAPI
64058050;RESIDENCIAL PARIS;4644;CA 2;SAMAPI
64058050;RESIDENCIAL PARIS;466;;SAMAPI
64058050;RESIDENCIAL PARIS;4662;;SAMAPI
64058050;RESIDENCIAL PARIS;4662;;SAMAPI
64058050;RESIDENCIAL PARIS;4679;CA 1;SAMAPI
64058050;RESIDENCIAL PARIS;4679;CA 2;SAMAPI
64058050;RESIDENCIAL PARIS;4824;;SAMAPI
64058050;RESIDENCIAL PARIS;4825;;SAMAPI
64058050;RESIDENCIAL PARIS;4832;;SAMAPI
64058050;RESIDENCIAL PARIS;4840;;SAMAPI
64058050;RESIDENCIAL PARIS;4848;;SAMAPI
64058050;RESIDENCIAL PARIS;4855;;SAMAPI
64058050;RESIDENCIAL PARIS;4856;;SAMAPI
64058050;RESIDENCIAL PARIS;4927;;SAMAPI
64058050;RESIDENCIAL PARIS;4935;;SAMAPI
64058050;RESIDENCIAL PARIS;4951;;SAMAPI
64058050;RESIDENCIAL PARIS;4985;;SAMAPI
64058050;RESIDENCIAL PARIS;4987;;SAMAPI
64058055;RUA TIO BENTES;4457;;SAMAPI
64058055;RUA TIO BENTES;4477;;SAMAPI
64058055;RUA TIO BENTES;4487;;SAMAPI
64058055;RUA TIO BENTES;4497;;SAMAPI
64058055;RUA TIO BENTES;4511;;SAMAPI
64058055;RUA TIO BENTES;4581;;SAMAPI
64058055;RUA TIO BENTES;4731;;SAMAPI
64058055;RUA TIO BENTES;4737;;SAMAPI
64058055;RUA TIO BENTES;4739;;SAMAPI
64058055;RUA TIO BENTES;4747;;SAMAPI
64058055;RUA TIO BENTES;4755;;SAMAPI
64058055;RUA TIO BENTES;4763;;SAMAPI
64058055;RUA TIO BENTES;4771;;SAMAPI
64058055;RUA TIO BENTES;4779;;SAMAPI
64058055;RUA TIO BENTES;4787;;SAMAPI
64058055;RUA TIO BENTES;4795;;SAMAPI
64058055;RUA TIO BENTES;4803;;SAMAPI
64058055;RUA TIO BENTES;4811;;SAMAPI
64058055;RUA TIO BENTES;4819;;SAMAPI
64058055;RUA TIO BENTES;4835;;SAMAPI
64058055;RUA TIO BENTES;4839;;SAMAPI
64058055;RUA TIO BENTES;4843;;SAMAPI
64058055;RUA TIO BENTES;4851;;SAMAPI
64058055;RUA TIO BENTES;4859;;SAMAPI
64058055;RUA TIO BENTES;4867;;SAMAPI
64058055;RUA TIO BENTES;4875;;SAMAPI
64058055;RUA TIO BENTES;4875;;SAMAPI
64058055;RUA TIO BENTES;4907;;SAMAPI
64058055;RUA TIO BENTES;4915;;SAMAPI
64058055;RUA TIO BENTES;4923;;SAMAPI
64058055;RUA TIO BENTES;4931;;SAMAPI
64058055;RUA TIO BENTES;4947;;SAMAPI
64058055;RUA TIO BENTES;4947;LJ A;SAMAPI
64058055;RUA TIO BENTES;4963;;SAMAPI
64058055;RUA TIO BENTES;3755;;SAMAPI
64058055;RUA TIO BENTES;3935;;SAMAPI
64058055;RUA TIO BENTES;3455;;SAMAPI
64058055;RUA TIO BENTES;3465;;SAMAPI
64058055;RUA TIO BENTES;3465;CA 1;SAMAPI
64058055;RUA TIO BENTES;3485;;SAMAPI
64058055;RUA TIO BENTES;3485;CA 1;SAMAPI
64058055;RUA TIO BENTES;4035;;SAMAPI
64058055;RUA TIO BENTES;4043;;SAMAPI
64058055;RUA TIO BENTES;4051;;SAMAPI
64058055;RUA TIO BENTES;4059;;SAMAPI
64058055;RUA TIO BENTES;4067;;SAMAPI
64058055;RUA TIO BENTES;4075;;SAMAPI
64058055;RUA TIO BENTES;4103;;SAMAPI
64058055;RUA TIO BENTES;4111;;SAMAPI
64058055;RUA TIO BENTES;4119;;SAMAPI
64058055;RUA TIO BENTES;4127;;SAMAPI
64058055;RUA TIO BENTES;4135;;SAMAPI
64058055;RUA TIO BENTES;4143;;SAMAPI
64058055;RUA TIO BENTES;4163;;SAMAPI
64058055;RUA TIO BENTES;4339;;SAMAPI
64058055;RUA TIO BENTES;4341;;SAMAPI
64058055;RUA TIO BENTES;4353;;SAMAPI
64058055;RUA TIO BENTES;4361;;SAMAPI
64058055;RUA TIO BENTES;4367;;SAMAPI
64058055;RUA TIO BENTES;4373;;SAMAPI
64058055;RUA TIO BENTES;4377;;SAMAPI
64058055;RUA TIO BENTES;4381;;SAMAPI
64058055;RUA TIO BENTES;4391;;SAMAPI
64058055;RUA TIO BENTES;4397;;SAMAPI
64058055;RUA TIO BENTES;4399;;SAMAPI
64058055;RUA TIO BENTES;4401;;SAMAPI
64058055;RUA TIO BENTES;4507;;SAMAPI
64058055;RUA TIO BENTES;5001;;SAMAPI
64058055;RUA TIO BENTES;5005;CA 1;SAMAPI
64058055;RUA TIO BENTES;5005;CA 2;SAMAPI
64058055;RUA TIO BENTES;5005;CA 3;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2585;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2107;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2293;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2302;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2318;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2323;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2344;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2363;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2446;;SAMAPI
64058060;RUA CINCO LOTEAMENTO SOL NASCENTE;2007;;SATÉLITE
64058060;RUA QUATRO LTM SOL NASCENTE;21;QU B;SATÉLITE
64058060;RUA SETE LTM SOL NASCENTE;2483;;SATÉLITE
64058060;RUA SETE LTM SOL NASCENTE;2552;;SATÉLITE
64058060;RUA SETE LTM SOL NASCENTE;2565;;SATÉLITE
64058060;RUA SETE LTM SOL NASCENTE;2743;;SATÉLITE
64058060;RESIDENCIAL SOL NASCENTE;2595;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;2605;;SAMAPI
64058060;RESIDENCIAL SOL NASCENTE;3935;;SAMAPI
64058060;RUA CINCO LOTEAMENTO SOL NASCENTE;2475;;SATÉLITE
64058060;RUA CINCO LOTEAMENTO SOL NASCENTE;2515;;SATÉLITE
64058060;RUA CINCO LOTEAMENTO SOL NASCENTE;2625;;SATÉLITE
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;13;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3502;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3502;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3516;LE A;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3516;LE A;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3628;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3629;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3637;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3653;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;1;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;11;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;14;CA 1;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;14;CA 2;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;18;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;19;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;20;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;22;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;2297;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;31;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3428;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3558;CA 1;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3558;CA 2;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3660;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3669;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3693;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;37;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;37;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3701;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3702;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3709;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3710;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3717;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3718;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3726;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3726;CA 2;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3733;;SAMAPI
64058064;RUA RITA LINDOLFO PRQ UNIVERSITARIO;3741;;SAMAPI
